folio	codigo	descripcion	marca	cantidad	precio	categoria
2889	150086	SABRIMINIS 50 DIP 1/2/914GR ALEGRO	ALEGRO	2	56.82	BOTANAS
2889	120641	CACAH. KARATE 1/50/50GR ALEGRO	ALEGRO	10	137.5	BOTANAS
2889	90108	DISPONIBLE	BARCEL	1	13.5	PRODUCTOS DE CONFITERIA
2889	20070	DUVALIN AVE-VAIN 24/18 BARCEL	BARCEL	3	3.636	PRODUCTOS DE CONFITERIA
2889	20069	DUVALIN AVE-FSA 24/18 BARCEL	BARCEL	3	29.931	PRODUCTOS DE CONFITERIA
2889	50397	PAQUETE DIVERSION 6/1.5KG BARCEL	BARCEL	5	41.5	PRODUCTOS DE CONFITERIA
2889	10245	BOCADIN CHOC BLS 12/50 BARCEL	BARCEL	5	87.5	PRODUCTOS DE CONFITERIA
2889	80223	PAL BOLA CAJETA 20/40  BARCEL	BARCEL	1	291.06	PRODUCTOS DE CONFITERIA
2889	150019	DISPONIBLE	BARCEL	2	15.4	BOTANAS
2889	50010	CHOCORETAS 6/KG RICOLINO	RICOLINO	2	58.95	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2889	50172	DULCIGOMAS 10/KG RICOLINO	RICOLINO	2	41.004	PRODUCTOS DE CONFITERIA
2889	20405	NUCITA TRISABOR 24/16 NUTRESA	NUTRESA	3	25.011	PRODUCTOS DE CONFITERIA
2889	20153	NUCITA VAINI/FRESA 24/16PZ NUTRESA	NUTRESA	2	18.728	PRODUCTOS DE CONFITERIA
2889	40095	SALSA 3/5 LT DON VASCO	DON VASCO	3	87.999	Subfamilia de Varios
2889	40035	SALSA 3/4LT DON VASCO	DON VASCO	2	52.064	Subfamilia de Varios
2889	40004	SALSA CHAMOY 12/1000 DON VASCO	DON VASCO	2	66	Subfamilia de Varios
2889	40055	SALSA TAXQUEÑA 12/1.5LT JOSEFINA	JOSEFINA	1	7.743	Subfamilia de Varios
2889	80091	PAL BOMBA C/CHILE 24/40 VERO	VERO	1	65.928	PRODUCTOS DE CONFITERIA
2889	80071	PAL BROCHITA PINTA A 24/48 VERO	VERO	1	25.432	PRODUCTOS DE CONFITERIA
2889	80062	PAL CHUPADEDO 22GRS 24/30 VERO	VERO	1	7.4	PRODUCTOS DE CONFITERIA
2889	80455	PAL MANGO C/CH 24/40 VERO	VERO	1	15.3	PRODUCTOS DE CONFITERIA
2889	80136	PAL ELOTE C/CH 24/40PZ VERO	VERO	1	18.16	PRODUCTOS DE CONFITERIA
2889	80134	DISPONIBLE	VERO	1	30.46	PRODUCTOS DE CONFITERIA
2889	90005	BOMBON REDONDO AZUL 12/400 VERO	VERO	1	7.122	PRODUCTOS DE CONFITERIA
2889	90246	BOMBON REDONDO BLANCO 12/400 VERO	VERO	1	11.2	PRODUCTOS DE CONFITERIA
2889	90054	BOMBON TRENCITAS 12/400GR VERO	VERO	1	9.701	PRODUCTOS DE CONFITERIA
2889	90003	TUBIFRESA 12/70 VERO	VERO	1	8.909	PRODUCTOS DE CONFITERIA
2889	40108	SALSA BOTANERA CLASICA 12/1LT PALMEX	PALMEX	1	10.3	Subfamilia de Varios
2889	40106	SALSA BOTANERA CLASICA 12/1.5LT PALMEX	PALMEX	1	15.2	Subfamilia de Varios
2889	40116	SALSA BOTANERA CLASICA 24/500ML PALMEX	PALMEX	24	158.4	Subfamilia de Varios
2889	90094	BOMBON BIANCHI FLOR 15/400 DLR	DLR	1	12.9	PRODUCTOS DE CONFITERIA
2889	90017	BOMBON MINI MINI 4/30/28GR DLR	DLR	5	33.005	PRODUCTOS DE CONFITERIA
2889	40133	SALSA V.NEGRA 12/1LT DLR	DLR	2	16.364	Subfamilia de Varios
2889	90011	BOMBON CHOC.20/50PZ DLR	DLR	10	13.56	PRODUCTOS DE CONFITERIA
2889	80410	PAL MINI JUMBO CZA 25/50PZ DLR	DLR	1	0.463	PRODUCTOS DE CONFITERIA
2889	150121	MINIRUEDA C/15KG.PALMEX	PALMEX	1	12.003	BOTANAS
2889	80470	BUBBAXTREME FRESA 16/20 ADAMS	ADAMS	1	18.955	PRODUCTOS DE CONFITERIA
2889	80471	BUBBAXTREME MORA AZUL 16/20 ADAMS	ADAMS	2	37.91	PRODUCTOS DE CONFITERIA
2889	80954	BUBBAXTREME PIK FUEGO 16/20 ADAMS	ADAMS	32	782.4	PRODUCTOS DE CONFITERIA
2890	180306	CH. #835 10/50 URPRI	URPRI	3	3391.668	Subfamilia de Varios
2890	180223	PLATO #8D 25/20 URPRI	URPRI	5	0.695	Subfamilia de Varios
2890	180211	PLATO #6 25/20PZ URPRI	URPRI	5	7704.82	Subfamilia de Varios
2890	360101	CUCHARA CHICA ROJA 60/50 MARGARITA	MARGARITA	5	21.46	Subfamilia de Varios
2890	360214	CUCHARA CHICA BLANCA 60/50 MARGARITA	MARGARITA	5	18.965	Subfamilia de Varios
2890	360226	CUCHARA CHICA AZUL 60/50 MARGARITA	MARGARITA	1	5.23	Subfamilia de Varios
2890	210403	VASO 8JY8 40/25 DART	DART	5	0.105	Subfamilia de Varios
2890	210357	VASO 6J6 40/25 DART	DART	2	0.002	Subfamilia de Varios
2890	180411	CHAROLA 66 PIC NIC 10/50 CONVERMEX	CONVERMEX	5	91.6	Subfamilia de Varios
2890	180545	PLATO 9 D 25/20 CONVERMEX	CONVERMEX	5	0.715	Subfamilia de Varios
2890	180149	PLATO PH6 25/20 CONVERMEX	CONVERMEX	5	68.29	Subfamilia de Varios
2890	210016	VASO # 108 40/25PZ CONVERMEX	CONVERMEX	5	0.325	Subfamilia de Varios
2890	210017	VASO # 110 40/25PZ CONVERMEX	CONVERMEX	3	13.149	Subfamilia de Varios
2890	210287	VASO # 114 20/25 CONVERMEX	CONVERMEX	3	20.304	Subfamilia de Varios
2890	210020	VASO # 116 25/20PZ CONVERMEX	CONVERMEX	5	67.715	Subfamilia de Varios
2890	210057	VASO # 132 20/15 CONVERMEX	CONVERMEX	5	0.5	Subfamilia de Varios
2890	210146	VASO # 732 20/15PZ CONVERMEX	CONVERMEX	5	2.475	Subfamilia de Varios
2890	360052	TENEDOR MEDIANO 40/25 CONVERMEX	CONVERMEX	5	17.85	Subfamilia de Varios
2890	180719	CHAROLA MARIEL 855 10/50 REYMA	REYMA	10	74.1	Subfamilia de Varios
2890	180722	CHAROLA MARIEL 66 10/50 REYMA	REYMA	10	57.5	Subfamilia de Varios
2890	180945	HAMBURGUESERA 20/25 REYMA	REYMA	3	54.96	Subfamilia de Varios
2890	180311	CONTENEDOR 9X9 DIV 8/25 REYMA	REYMA	3	16.32	Subfamilia de Varios
2890	180753	CONTENEDOR 8X8 LISO 8/25 REYMA	REYMA	3	17.34	Subfamilia de Varios
2890	180514	CONTENEDOR 8X8 DIV 8/25 REYMA	REYMA	3	54.96	Subfamilia de Varios
2890	182480	CONTENEDOR 7X7 DIV 8/25 REYMA	REYMA	24	500.688	Subfamilia de Varios
2890	210721	TAPA BOPS 1 OZ 25/100 REYMA	REYMA	3	23.016	Subfamilia de Varios
2890	210414	VASO #10 20/50 PZ REYMA	REYMA	5	20929.315	Subfamilia de Varios
2890	210059	VASO # 16 LARGO 40/25 REYMA	REYMA	3	35.34	Subfamilia de Varios
2890	210536	ENVASE 1000ML SUAVE 20/25 REYMA	REYMA	3	47.022	Subfamilia de Varios
2890	210210	ENVASE 1/2  SUAVE 20/25 REYMA	REYMA	2	52.172	Subfamilia de Varios
2890	400115	POPOTE 26CM GRANEL NATURAL 5/KG POGN26 REYMA	REYMA	25	0	Subfamilia de Varios
2890	400107	POPOTE 21CM ESTUC BLANCO 4/500PZ POCESB21 REYMA	REYMA	20	651.72	Subfamilia de Varios
2890	370036	PALO 6X17 C/PUNTA 50/500GR GUTIERREZ	GUTIERREZ	1	5.9	Subfamilia de Varios
2890	370039	CUADRADO 11CM 50/500GR GUTIERREZ	GUTIERREZ	1	0.036	Subfamilia de Varios
2890	220027	GEL UVA 50/140GR GARI	GARI	1	5.66	Subfamilia de Varios
2890	220018	GEL FRESA 50/140GR GARI	GARI	1	6.798	Subfamilia de Varios
2890	220077	GEL MANDARINA 50/140GR GARI	GARI	1	7.5	Subfamilia de Varios
2890	220021	GEL JEREZ 50/140GR GARI	GARI	1	5.66	Subfamilia de Varios
2890	220017	GEL FRAMBUESA 50/140GR GARI	GARI	1	5.66	Subfamilia de Varios
2890	220149	GEL MANZANA 50/140GR GARI	GARI	1	12.5	Subfamilia de Varios
2890	220016	GEL FRESA LECHE 50/140GR GARI	GARI	1	5.36	Subfamilia de Varios
2890	220020	GEL GROSELLA 50/140GR GARI	GARI	1	0.308	Subfamilia de Varios
2890	220026	GEL PIÑA 50/140GR GARI	GARI	1	5.72	Subfamilia de Varios
2890	220049	FLAN 50/140GR GARI	GARI	1	3.303	Subfamilia de Varios
2890	300362	BOLSA 35*45 ROLLO 16/500 C30 CIMAPLAS	CIMAPLAS	1	44.958	Subfamilia de Varios
2890	300015	BOLSA 08*22 NATURAL 25/KG CIMAPLAS	CIMAPLAS	1	86.92	Subfamilia de Varios
2890	300070	BOLSA 30*40 ROLLO 16/500 CIMAPLAS	CIMAPLAS PQ A.D.C30	1	34.344	Subfamilia de Varios
2890	300001	BOLSA 20*30 NATURAL 25/KG CIMAPLAS	CIMAPLAS	1	1.217	Subfamilia de Varios
2890	300026	BOLSA PAPEL #20 10/100PZ MORYSAN	MORYSAN	1	19.885	Subfamilia de Varios
2891	180306	CH. #835 10/50 URPRI	URPRI	3	3391.668	Subfamilia de Varios
2891	180223	PLATO #8D 25/20 URPRI	URPRI	5	0.695	Subfamilia de Varios
2891	180211	PLATO #6 25/20PZ URPRI	URPRI	5	7704.82	Subfamilia de Varios
2891	360101	CUCHARA CHICA ROJA 60/50 MARGARITA	MARGARITA	5	21.46	Subfamilia de Varios
2891	360214	CUCHARA CHICA BLANCA 60/50 MARGARITA	MARGARITA	5	18.965	Subfamilia de Varios
2891	360226	CUCHARA CHICA AZUL 60/50 MARGARITA	MARGARITA	1	5.23	Subfamilia de Varios
